PP2,ECH,PER,PP3,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P12,P13,DP13,P15,P17,P17A,P15A,P23A,P20,P21,P23,P24,P25,P19,P19A,COEQ,PL9A,PL9B,PLP2,PL27,PL24,PL25,PL26,PL28,PL29,PWE,menage_id_constr,household_id,person_id_constr,person_id,person_weight,trip_weight,number_of_trips,is_passenger
1470,0111,01,1,1,1,1,52,2.0,2.0,1.0,0.0,61.0,3.0,5.0,1030.0,11263,4.0,,1.0,1.0,1.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,54.58209,51341551,,1,0,,,,,,,14700111,3763,1470011101,8261,54.58209,54.58209,4,False
1470,0111,02,1,1,2,2,52,2.0,2.0,8.0,0.0,61.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,4.0,2.0,1.0,,54.58209,42551,,1,0,,,,,,,14700111,3763,1470011102,8262,54.58209,54.58209,2,False
1470,0129,01,3,1,2,1,46,1.0,6.0,1.0,0.0,54.0,4.0,5.0,1240.0,5948,1.0,4.0,,5.0,1.0,5.0,5.0,1.0,5.0,4.0,1.0,1.0,54.476659999999995,5245   3,,0,0,,,,,,,14700129,3764,1470012901,8263,54.476659999999995,54.476659999999995,4,False
1470,0131,01,2,1,1,1,60,1.0,5.0,1.0,0.0,31.0,3.0,2.0,,0,,,,,1.0,4.0,5.0,4.0,4.0,1.0,1.0,1.0,66.45621,63 41443,,0,0,,,,,,,14700131,3765,1470013101,8264,66.45621,66.45621,5,False
1470,0131,02,2,1,2,2,41,1.0,6.0,1.0,0.0,47.0,2.0,5.0,1560.0,2580,4.0,,3.0,2.0,1.0,4.0,5.0,4.0,4.0,1.0,1.0,1.0,54.58209,52341443,,0,0,,,,,,,14700131,3765,1470013102,8265,54.58209,54.58209,4,False
1470,0594,01,3,1,2,1,19,1.0,0.0,4.0,0.0,86.0,3.0,5.0,1483.0,1721,4.0,,1.0,2.0,1.0,3.0,5.0,5.0,1.0,1.0,1.0,,83.82781,342313,,1,0,,,,,,,14700594,3766,1470059401,8266,83.82781,83.82781,3,True
1470,0613,01,4,1,2,5,66,2.0,1.0,7.0,0.0,66.0,4.0,,,0,,,,,2.0,5.0,5.0,5.0,3.0,4.0,2.0,,37.742020000000004,5   3,3.0,0,0,,,,,,,14700613,3767,1470061301,8267,37.742020000000004,37.742020000000004,0,False
1470,0613,02,4,1,1,1,34,2.0,2.0,6.0,0.0,61.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,3.0,4.0,1.0,,81.8447,5   3,,0,0,,,,,,,14700613,3767,1470061302,8268,81.8447,81.8447,2,False
1470,0005,01,5,1,2,1,75,2.0,1.0,7.0,0.0,66.0,4.0,,,0,,,,,2.0,5.0,5.0,5.0,5.0,5.0,2.0,,37.742020000000004,5   1,2.0,0,0,,,,,,,14700005,3768,1470000501,8269,37.742020000000004,37.742020000000004,0,False
1470,0005,02,5,1,2,3,51,2.0,2.0,2.0,0.0,51.0,3.0,5.0,1470.0,575,4.0,,1.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,54.58209,21352543,2.0,0,0,,,,,,,14700005,3768,1470000502,8270,54.58209,54.58209,0,False
1470,0036,01,3,1,2,1,63,2.0,2.0,7.0,0.0,55.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,2.0,2.0,1.0,,66.32784000000001,52453,,1,0,,,,,,,14700036,3769,1470003601,8271,66.32784000000001,66.32784000000001,2,False
1470,0052,01,4,1,1,1,47,2.0,4.0,6.0,0.0,61.0,1.0,,,0,,,,,1.0,5.0,5.0,5.0,5.0,1.0,1.0,,54.476659999999995,51113,,0,0,,,,,,,14700052,3770,1470005201,8272,54.476659999999995,54.476659999999995,6,False
1470,0101,01,4,1,2,1,22,2.0,4.0,8.0,0.0,82.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,2.0,1.0,1.0,,127.7791,51542,,1,0,,,,,,,14700101,3771,1470010101,8273,127.7791,127.7791,2,False
1470,0101,02,4,1,2,3,2,,,,,,,,,0,,,,,,,,,,,,,88.74162,,,0,0,,,,,,,14700101,3771,1470010102,8274,88.74162,88.74162,0,False
1470,0101,03,4,1,1,3,1,,,,,,,,,0,,,,,,,,,,,,,88.74162,,,0,0,,,,,,,14700101,3771,1470010103,8275,88.74162,88.74162,0,False
1470,0010,01,2,1,2,1,86,2.0,9.0,8.0,0.0,82.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,2.0,5.0,1.0,,89.34175,5   1,,0,0,,,,,,,14700010,3772,1470001001,8276,89.34175,89.34175,2,True
1470,0010,02,2,1,1,3,47,2.0,2.0,6.0,0.0,66.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,3.0,5.0,1.0,,54.58209,5   3,,0,0,,,,,,,14700010,3772,1470001002,8277,54.58209,54.58209,2,False
1470,0058,01,4,1,1,1,47,2.0,2.0,1.0,0.0,61.0,3.0,5.0,8888.0,0,,,,,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,54.476659999999995,51 41223,,1,0,,,,,,,14700058,3773,1470005801,8278,54.476659999999995,54.476659999999995,4,False
1470,0059,01,2,1,2,1,32,1.0,6.0,1.0,0.0,41.0,4.0,5.0,1470.0,783,1.0,4.0,,4.0,2.0,4.0,4.0,1.0,5.0,5.0,1.0,1.0,81.6866,5135   3,,0,0,,,,,,,14700059,3774,1470005901,8279,81.6866,81.6866,2,False
1470,0009,01,4,1,1,1,72,1.0,6.0,7.0,0.0,32.0,4.0,,,0,,,,,1.0,5.0,5.0,1.0,5.0,3.0,1.0,,37.742020000000004,4   3,,1,0,,,,,,,14700009,3775,1470000901,8280,37.742020000000004,37.742020000000004,10,False
1470,0009,02,4,1,2,2,59,1.0,6.0,1.0,0.0,32.0,4.0,5.0,1505.0,1392,1.0,3.0,,5.0,1.0,5.0,5.0,1.0,2.0,3.0,1.0,6.0,66.45621,5234   3,,0,0,,,,,,,14700009,3775,1470000902,8281,66.45621,66.45621,2,True
1470,0013,01,4,1,1,1,78,1.0,2.0,7.0,0.0,61.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,5.0,5.0,2.0,,37.742020000000004,5   1,8.0,0,0,,,,,,,14700013,3776,1470001301,8282,37.742020000000004,37.742020000000004,0,False
1470,0013,02,4,1,2,3,39,2.0,3.0,1.0,0.0,56.0,4.0,5.0,1470.0,246,4.0,,1.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,81.8447,5145   3,,0,0,,,,,,,14700013,3776,1470001302,8283,81.8447,81.8447,2,False
1470,0015,01,4,1,2,1,21,1.0,4.0,1.0,0.0,41.0,4.0,5.0,1430.0,5416,1.0,4.0,,4.0,5.0,5.0,5.0,1.0,2.0,5.0,1.0,1.0,83.99005,5235   3,,0,0,,,,,,,14700015,3777,1470001501,8284,83.99005,83.99005,7,False
1470,0015,02,4,1,1,3,1,,,,,,,,,0,,,,,,,,,,,,,58.33045,,,0,0,,,,,,,14700015,3777,1470001502,8285,58.33045,58.33045,0,False
1470,0021,01,1,1,2,5,24,2.0,6.0,1.0,0.0,36.0,3.0,4.0,1238.0,4932,4.0,,2.0,1.0,1.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,139.9285,53441413,,0,0,,,,,,,14700021,3778,1470002101,8286,139.9285,139.9285,2,False
1470,0021,02,1,1,1,1,23,1.0,0.0,4.0,0.0,86.0,3.0,5.0,1510.0,833,4.0,,1.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,,139.9285,451413,,0,0,,,,,,,14700021,3778,1470002102,8287,139.9285,139.9285,4,False
1470,0028,01,5,1,1,1,69,1.0,6.0,7.0,0.0,54.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,5.0,2.0,1.0,,37.669109999999996,43423,,0,0,,,,,,,14700028,3779,1470002801,8288,37.669109999999996,37.669109999999996,3,False
1470,0029,01,1,1,1,1,36,1.0,2.0,1.0,0.0,61.0,4.0,5.0,1180.0,9429,1.0,3.0,,1.0,1.0,5.0,5.0,1.0,4.0,5.0,1.0,1.0,73.50928,5144   3,,0,0,,,,,,,14700029,3780,1470002901,8289,73.50928,73.50928,4,False
1470,0029,02,1,1,2,2,29,2.0,2.0,8.0,0.0,82.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,3.0,3.0,1.0,,73.50928,4   2,,1,0,,,,,,,14700029,3780,1470002902,8290,73.50928,73.50928,4,False
1470,0029,03,1,1,2,3,3,,,,,,,,,0,,,,,,,,,,,,,52.38982,,,0,0,,,,,,,14700029,3780,1470002903,8291,52.38982,52.38982,0,False
1470,0029,04,1,1,2,3,1,,,,,,,,,0,,,,,,,,,,,,,52.38982,,,0,0,,,,,,,14700029,3780,1470002904,8292,52.38982,52.38982,0,False
1470,0039,01,1,1,2,1,43,2.0,2.0,6.0,0.0,54.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,3.0,5.0,2.0,,54.476659999999995,5   3,1.0,0,0,,,,,,,14700039,3781,1470003901,8293,54.476659999999995,54.476659999999995,0,False
1470,0045,01,1,1,1,1,76,1.0,1.0,7.0,0.0,66.0,1.0,,,0,,,,,1.0,5.0,5.0,5.0,2.0,1.0,1.0,,139.9285,51513,,0,0,,,,,,,14700045,3782,1470004501,8294,139.9285,139.9285,6,False
1470,0045,02,1,1,2,2,66,2.0,1.0,8.0,0.0,82.0,1.0,,,0,,,,,1.0,5.0,5.0,5.0,1.0,2.0,1.0,,139.9285,51513,,0,0,,,,,,,14700045,3782,1470004502,8295,139.9285,139.9285,4,False
1470,0062,01,1,1,2,1,56,2.0,3.0,2.0,0.0,61.0,3.0,5.0,1190.0,7100,4.0,,3.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,66.32784000000001,41454113,,0,0,,,,,,,14700062,3783,1470006201,8296,66.32784000000001,66.32784000000001,5,True
1470,0066,01,3,1,1,1,24,1.0,5.0,1.0,0.0,55.0,4.0,5.0,1571.0,3910,1.0,4.0,,1.0,1.0,5.0,5.0,1.0,4.0,5.0,1.0,1.0,127.7791,5145   3,,1,0,,,,,,,14700066,3784,1470006601,8297,127.7791,127.7791,4,False
1470,0066,02,3,1,2,2,21,2.0,4.0,8.0,0.0,82.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,1.0,3.0,1.0,,127.7791,5   3,,0,0,,,,,,,14700066,3784,1470006602,8298,127.7791,127.7791,2,True
1470,0066,03,3,1,2,3,1,,,,,,,,,0,,,,,,,,,,,,,88.74162,,,0,0,,,,,,,14700066,3784,1470006603,8299,88.74162,88.74162,0,False
1470,0070,01,3,1,1,1,75,1.0,9.0,7.0,0.0,61.0,4.0,,,0,,,,,1.0,5.0,5.0,1.0,5.0,5.0,1.0,,57.4192,5   3,,0,0,,,,,,,14700070,3785,1470007001,8300,57.4192,57.4192,2,False
1470,0070,02,3,1,2,2,63,2.0,9.0,7.0,0.0,56.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,1.0,5.0,1.0,,101.1038,5   3,,0,0,,,,,,,14700070,3785,1470007002,8301,101.1038,101.1038,2,False
1470,0070,03,3,1,2,5,18,2.0,0.0,5.0,0.0,85.0,3.0,5.0,1043.0,12310,4.0,,3.0,1.0,1.0,5.0,5.0,5.0,2.0,1.0,1.0,,127.7791,451523,,0,0,,,,,,,14700070,3785,1470007003,8302,127.7791,127.7791,2,False
1470,0077,01,3,1,2,1,81,1.0,9.0,7.0,0.0,56.0,4.0,,,0,,,,,4.0,5.0,5.0,2.0,5.0,5.0,1.0,,89.16918000000001,5   3,,0,0,,,,,,,14700077,3786,1470007701,8303,89.16918000000001,89.16918000000001,2,False
1470,0084,01,3,1,2,1,68,2.0,1.0,7.0,0.0,56.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,3.0,5.0,1.0,,37.669109999999996,4   3,,0,0,,,,,,,14700084,3787,1470008401,8304,37.669109999999996,37.669109999999996,3,False
1470,0089,01,2,1,2,1,70,1.0,4.0,7.0,0.0,46.0,4.0,,,0,,,,,2.0,5.0,5.0,1.0,3.0,2.0,1.0,,37.669109999999996,52553,,1,0,,,,,,,14700089,3788,1470008901,8305,37.669109999999996,37.669109999999996,8,False
1470,0098,01,1,1,1,1,52,1.0,1.0,9.0,0.0,66.0,4.0,,,0,,,,,4.0,5.0,5.0,1.0,5.0,5.0,1.0,,54.476659999999995,5   3,,1,0,,,,,,,14700098,3789,1470009801,8306,54.476659999999995,54.476659999999995,3,False
1470,0103,01,2,1,1,1,27,1.0,6.0,1.0,0.0,32.0,4.0,3.0,1503.0,744,1.0,4.0,,1.0,4.0,5.0,5.0,1.0,5.0,4.0,1.0,1.0,81.6866,6134   3,,0,0,,,,,,,14700103,3790,1470010301,8307,81.6866,81.6866,5,False
1470,0109,01,2,1,2,1,52,2.0,2.0,6.0,0.0,54.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,4.0,1.0,1.0,,83.03903000000001,41413,,0,0,,,,,,,14700109,3791,1470010901,8308,83.03903000000001,83.03903000000001,3,False
1470,0109,02,2,1,2,3,18,2.0,0.0,5.0,0.0,85.0,3.0,5.0,1453.0,3789,4.0,,3.0,1.0,1.0,5.0,5.0,5.0,4.0,1.0,1.0,,127.7791,441413,,0,0,,,,,,,14700109,3791,1470010902,8309,127.7791,127.7791,4,False
1470,0109,03,2,1,1,3,16,2.0,0.0,5.0,0.0,85.0,4.0,5.0,1483.0,670,,,,,1.0,5.0,5.0,5.0,4.0,4.0,1.0,,144.0277,4   3,,0,0,,,,,,,14700109,3791,1470010903,8310,144.0277,144.0277,4,False
1470,0110,01,2,1,1,1,42,2.0,2.0,9.0,0.0,82.0,4.0,,,0,,,,,2.0,5.0,5.0,5.0,2.0,3.0,2.0,,69.11363,5   1,1.0,0,0,,,,,,,14700110,3792,1470011001,8311,69.11363,69.11363,0,False
1470,0110,02,2,1,2,2,35,1.0,2.0,8.0,0.0,82.0,4.0,,,0,,,,,1.0,5.0,5.0,1.0,5.0,5.0,1.0,,103.6344,5   3,,0,0,,,,,,,14700110,3792,1470011002,8312,103.6344,103.6344,11,False
1470,0110,03,2,1,2,3,14,2.0,0.0,5.0,0.0,84.0,4.0,5.0,1470.0,552,,,,,1.0,5.0,5.0,5.0,3.0,3.0,1.0,,119.8747,5   3,,0,0,,,,,,,14700110,3792,1470011003,8313,119.8747,119.8747,4,False
1470,0110,04,2,1,2,3,10,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1470.0,246,,,,,1.0,5.0,5.0,5.0,1.0,3.0,1.0,,89.09559,5   3,,0,0,,,,,,,14700110,3792,1470011004,8314,89.09559,89.09559,6,True
1470,0110,05,2,1,2,3,5,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1470.0,246,,,,,1.0,5.0,5.0,5.0,1.0,3.0,1.0,,89.09559,5   3,,0,0,,,,,,,14700110,3792,1470011005,8315,89.09559,89.09559,4,True
1470,0118,01,5,1,1,1,56,1.0,3.0,6.0,0.0,47.0,3.0,,,0,,,,,1.0,1.0,5.0,5.0,5.0,1.0,1.0,,66.32784000000001,31153,,0,0,,,,,,,14700118,3793,1470011801,8316,66.32784000000001,66.32784000000001,2,False
1470,0121,01,2,1,1,1,38,1.0,2.0,1.0,0.0,66.0,4.0,5.0,1570.0,3794,1.0,4.0,,1.0,1.0,5.0,5.0,1.0,2.0,5.0,1.0,1.0,81.6866,5145   3,,1,0,,,,,,,14700121,3794,1470012101,8317,81.6866,81.6866,6,False
1470,0132,01,2,1,2,1,58,2.0,2.0,2.0,0.0,61.0,3.0,5.0,1030.0,11648,4.0,,3.0,5.0,1.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,66.32784000000001,52451543,,0,0,,,,,,,14700132,3795,1470013201,8318,66.32784000000001,66.32784000000001,4,False
1470,0019,01,4,1,1,1,73,1.0,1.0,7.0,0.0,61.0,4.0,,,0,,,,,1.0,5.0,5.0,4.0,1.0,5.0,1.0,,37.742020000000004,4   1,,0,0,,,,,,,14700019,3796,1470001901,8319,37.742020000000004,37.742020000000004,2,False
1470,0019,02,4,1,2,2,68,1.0,1.0,7.0,0.0,51.0,4.0,,,0,,,,,1.0,5.0,5.0,1.0,4.0,5.0,1.0,,37.742020000000004,4   3,,1,0,,,,,,,14700019,3796,1470001902,8320,37.742020000000004,37.742020000000004,2,False
1470,0027,01,5,1,2,1,19,1.0,0.0,4.0,0.0,87.0,3.0,5.0,1510.0,526,4.0,,1.0,2.0,1.0,5.0,5.0,5.0,5.0,2.0,2.0,,139.9285,452553,1.0,0,0,,,,,,,14700027,3797,1470002701,8321,139.9285,139.9285,0,False
1470,0050,01,2,1,2,1,18,2.0,0.0,4.0,0.0,86.0,4.0,5.0,1473.0,1230,4.0,,1.0,1.0,1.0,5.0,5.0,5.0,4.0,3.0,1.0,,139.9285,45   3,,0,0,,,,,,,14700050,3798,1470005001,8322,139.9285,139.9285,3,False
1470,0122,01,4,1,1,1,39,1.0,6.0,1.0,0.0,46.0,4.0,5.0,1558.0,3954,1.0,4.0,,3.0,4.0,5.0,5.0,1.0,4.0,5.0,2.0,6.0,81.6866,5234   3,2.0,0,0,,,,,,,14700122,3799,1470012201,8323,81.6866,81.6866,0,False
1470,0002,01,5,1,1,1,41,1.0,4.0,1.0,0.0,61.0,4.0,5.0,4080.0,22171,1.0,4.0,,2.0,2.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,49.02322,5135   3,,0,0,,,,,,,14700002,3800,1470000201,8324,49.02322,49.02322,4,False
1470,0002,02,5,1,2,2,37,1.0,2.0,8.0,2.0,61.0,3.0,,,0,,,,,2.0,5.0,5.0,1.0,2.0,2.0,1.0,,73.50928,52523,,0,0,,,,,,,14700002,3800,1470000202,8325,73.50928,73.50928,14,False
1470,0002,03,5,1,2,3,5,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1470.0,153,,,,,2.0,3.0,5.0,5.0,2.0,3.0,1.0,,63.196690000000004,5   3,,0,0,,,,,,,14700002,3800,1470000203,8326,63.196690000000004,63.196690000000004,4,False
1470,0002,04,5,1,1,3,3,,,,,,,,,0,,,,,,,,,,,,,52.38982,,,0,0,,,,,,,14700002,3800,1470000204,8327,52.38982,52.38982,0,False
1470,0044,01,1,1,1,1,29,2.0,2.0,1.0,0.0,61.0,3.0,5.0,1060.0,10302,4.0,,1.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,73.50928,51351413,,1,0,,,,,,,14700044,3801,1470004401,8328,73.50928,73.50928,4,False
1470,0044,02,1,1,2,2,25,2.0,2.0,6.0,0.0,55.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,5.0,3.0,1.0,,73.50928,5   3,,0,0,,,,,,,14700044,3801,1470004402,8329,73.50928,73.50928,8,False
1470,0044,03,1,1,1,3,5,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1470.0,153,,,,,1.0,5.0,5.0,5.0,5.0,3.0,1.0,,63.196690000000004,5   3,,0,0,,,,,,,14700044,3801,1470004403,8330,63.196690000000004,63.196690000000004,4,False
1470,0044,04,1,1,1,3,3,,,,,,,,,0,,,,,,,,,,,,,52.38982,,,0,0,,,,,,,14700044,3801,1470004404,8331,52.38982,52.38982,0,False
1470,0049,01,4,1,1,1,51,1.0,3.0,1.0,0.0,61.0,4.0,5.0,1510.0,2034,1.0,4.0,,1.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,54.58209,5335   3,,0,0,,,,,,,14700049,3802,1470004901,8332,54.58209,54.58209,2,False
1470,0049,02,4,1,2,2,43,2.0,3.0,2.0,0.0,56.0,1.0,5.0,8888.0,0,,,,,1.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,54.58209,51 51523,,0,0,,,,,,,14700049,3802,1470004902,8333,54.58209,54.58209,7,True
1470,0091,01,3,1,2,1,51,2.0,2.0,8.0,0.0,61.0,4.0,,,0,,,,,2.0,5.0,5.0,5.0,5.0,5.0,1.0,,54.476659999999995,5   1,,0,0,,,,,,,14700091,3803,1470009101,8334,54.476659999999995,54.476659999999995,2,False
1470,0094,01,1,1,1,1,43,1.0,2.0,1.0,0.0,61.0,4.0,5.0,5210.0,84392,1.0,4.0,,1.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,69.11363,5145   3,,0,0,,,,,,,14700094,3804,1470009401,8335,69.11363,69.11363,2,False
1470,0094,02,1,1,2,2,41,1.0,2.0,1.0,0.0,61.0,4.0,5.0,1418.0,4926,1.0,4.0,,1.0,2.0,3.0,5.0,1.0,2.0,5.0,1.0,6.0,69.11363,5145   3,,0,0,,,,,,,14700094,3804,1470009402,8336,69.11363,69.11363,4,False
1470,0094,03,1,1,1,3,22,2.0,2.0,1.0,0.0,55.0,3.0,5.0,3020.0,6071,4.0,,3.0,2.0,1.0,5.0,5.0,5.0,3.0,1.0,1.0,5.0,106.3509,61431543,,0,0,,,,,,,14700094,3804,1470009403,8337,106.3509,106.3509,2,True
1470,0094,04,1,1,2,3,12,2.0,0.0,5.0,0.0,84.0,3.0,5.0,1520.0,1905,,,,,2.0,3.0,5.0,5.0,1.0,1.0,1.0,,119.8747,55513,,0,0,,,,,,,14700094,3804,1470009404,8338,119.8747,119.8747,2,True
1470,0094,05,1,1,2,3,1,,,,,,,,,0,,,,,,,,,,,,,73.85991999999999,,,0,0,,,,,,,14700094,3804,1470009405,8339,73.85991999999999,73.85991999999999,0,False
1470,0128,01,3,1,2,1,23,2.0,3.0,6.0,0.0,55.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,1.0,4.0,1.0,,83.82781,4   3,,0,0,,,,,,,14700128,3805,1470012801,8340,83.82781,83.82781,6,True
1470,0017,01,1,1,1,1,44,1.0,5.0,6.0,0.0,36.0,4.0,,,0,,,,,1.0,4.0,5.0,1.0,4.0,5.0,1.0,,54.476659999999995,5   3,,0,0,,,,,,,14700017,3806,1470001701,8341,54.476659999999995,54.476659999999995,5,False
1470,0068,01,3,1,1,1,49,1.0,6.0,1.0,0.0,61.0,4.0,5.0,1024.0,9805,1.0,3.0,,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,69.11363,5134   3,,0,0,,,,,,,14700068,3807,1470006801,8342,69.11363,69.11363,4,False
1470,0068,02,3,1,2,2,44,1.0,5.0,6.0,0.0,51.0,3.0,,,0,,,,,1.0,5.0,5.0,1.0,4.0,2.0,1.0,,69.11363,42423,,0,0,,,,,,,14700068,3807,1470006802,8343,69.11363,69.11363,4,False
1470,0068,03,3,1,1,3,13,2.0,0.0,5.0,0.0,84.0,3.0,5.0,1480.0,1078,,,,,1.0,5.0,5.0,5.0,4.0,1.0,1.0,,119.8747,44413,,0,0,,,,,,,14700068,3807,1470006803,8344,119.8747,119.8747,2,False
1470,0068,04,3,1,1,3,11,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1470.0,212,,,,,1.0,5.0,5.0,5.0,4.0,5.0,1.0,,119.8747,4   3,,0,0,,,,,,,14700068,3807,1470006804,8345,119.8747,119.8747,2,False
1470,0068,05,3,1,2,3,10,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1470.0,212,,,,,1.0,5.0,5.0,5.0,4.0,5.0,1.0,,89.09559,4   3,,0,0,,,,,,,14700068,3807,1470006805,8346,89.09559,89.09559,2,False
1470,0085,01,2,1,1,1,70,1.0,3.0,7.0,0.0,41.0,1.0,,,0,,,,,2.0,5.0,5.0,5.0,2.0,4.0,2.0,,37.742020000000004,5   1,5.0,0,0,,,,,,,14700085,3808,1470008501,8347,37.742020000000004,37.742020000000004,0,False
1470,0085,02,2,1,2,2,68,2.0,7.0,7.0,0.0,56.0,1.0,,,0,,,,,1.0,5.0,5.0,5.0,2.0,2.0,1.0,,37.742020000000004,54423,,0,0,,,,,,,14700085,3808,1470008502,8348,37.742020000000004,37.742020000000004,2,False
1470,0115,01,2,1,1,1,41,1.0,2.0,6.0,0.0,66.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,2.0,1.0,1.0,,54.476659999999995,41413,,1,0,,,,,,,14700115,3809,1470011501,8349,54.476659999999995,54.476659999999995,4,False
1480,0018,01,1,1,1,1,48,2.0,3.0,6.0,0.0,66.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,4.0,1.0,1.0,,58.97158,51513,,0,0,,,,,,,14800018,3810,1480001801,8350,58.97158,58.97158,4,False
1480,0015,01,1,1,1,1,33,1.0,2.0,6.0,0.0,61.0,4.0,,,0,,,,,1.0,5.0,5.0,1.0,5.0,5.0,1.0,,65.41728,5   3,,0,0,,,,,,,14800015,3811,1480001501,8351,65.41728,65.41728,4,False
1480,0015,02,1,1,2,2,26,2.0,3.0,6.0,0.0,54.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,1.0,3.0,1.0,,65.41728,4   3,,0,0,,,,,,,14800015,3811,1480001502,8352,65.41728,65.41728,3,True
1480,0015,03,1,1,1,3,1,,,,,,,,,0,,,,,,,,,,,,,61.61583,,,0,0,,,,,,,14800015,3811,1480001503,8353,61.61583,61.61583,0,False
1480,0017,01,2,1,2,1,43,2.0,1.0,8.0,0.0,54.0,1.0,,,0,,,,,1.0,5.0,5.0,5.0,5.0,1.0,1.0,,73.07759,52522,,0,0,,,,,,,14800017,3812,1480001701,8354,73.07759,73.07759,2,False
1480,0017,02,2,1,2,3,2,,,,,,,,,0,,,,,,,,,,,,,110.3225,,,0,0,,,,,,,14800017,3812,1480001702,8355,110.3225,110.3225,0,False
1480,0041,01,5,1,1,1,57,2.0,3.0,9.0,0.0,61.0,4.0,,,0,,,,,2.0,5.0,5.0,5.0,4.0,3.0,1.0,,199.6275,5   3,,0,0,,,,,,,14800041,3813,1480004101,8356,199.6275,199.6275,2,True
1480,0041,02,5,1,2,2,56,2.0,2.0,9.0,0.0,66.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,3.0,3.0,1.0,,199.6275,5   3,,0,0,,,,,,,14800041,3813,1480004102,8357,199.6275,199.6275,2,True
1480,0060,01,5,1,2,1,52,1.0,2.0,6.0,0.0,66.0,4.0,,,0,,,,,2.0,5.0,5.0,5.0,1.0,5.0,1.0,,40.81429,5   3,,0,0,,,,,,,14800060,3814,1480006001,8358,40.81429,40.81429,2,True
1480,0060,02,5,1,2,3,25,1.0,2.0,2.0,0.0,54.0,4.0,5.0,1470.0,1459,1.0,4.0,,3.0,1.0,5.0,5.0,1.0,1.0,5.0,1.0,1.0,65.41728,4135   3,,0,0,,,,,,,14800060,3814,1480006002,8359,65.41728,65.41728,13,True
1480,0060,03,5,1,2,3,22,1.0,2.0,1.0,0.0,54.0,4.0,5.0,1510.0,1265,1.0,4.0,,3.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,50.24759,5135   3,,0,0,,,,,,,14800060,3814,1480006003,8360,50.24759,50.24759,8,False
1480,0068,01,4,1,1,1,83,2.0,4.0,7.0,0.0,32.0,3.0,,,0,,,,,1.0,1.0,5.0,5.0,2.0,1.0,1.0,,40.85465,32413,,1,0,,,,,,,14800068,3815,1480006801,8361,40.85465,40.85465,4,False
1480,0068,02,4,1,1,6,80,1.0,4.0,7.0,0.0,32.0,4.0,,,0,,,,,1.0,5.0,5.0,1.0,4.0,3.0,1.0,,40.85465,5   3,,1,0,,,,,,,14800068,3815,1480006802,8362,40.85465,40.85465,11,False
1480,0068,03,4,1,1,6,75,1.0,5.0,7.0,0.0,32.0,4.0,,,0,,,,,2.0,5.0,5.0,1.0,4.0,3.0,1.0,,40.946,4   3,,0,0,,,,,,,14800068,3815,1480006803,8363,40.946,40.946,4,False
